"x" "y" "z"
217 0.8875 4.125
217 0.9125 2.25
217 0.9375 2.875
217 0.9625 3.5
217 0.9875 5.25
217 1.0125 5.25
217 1.0375 5.375
217 1.0625 7.75
217 1.0875 7
217 1.1125 8.75
217 1.1375 11.125
217 1.1625 12.5
217 1.1875 14.625
217 1.2125 10.5
217 1.2375 12.625
217 1.2625 11.375
217 1.2875 8.125
217 1.3125 8.625
217 1.3375 9
217 1.3625 7.125
217 1.3875 5.625
217 1.4125 4.25
217 1.4375 3.625
217 1.4625 2.5
217 1.4875 1.875
217 1.5125 2.125
217 1.5375 0.875
217 1.5625 1.75
217 1.5875 1
217 1.6125 1.375
217 1.6375 0.625
217 1.6625 1.375
217 1.6875 0.75
217 1.7125 1.375
217 1.7375 1.125
217 1.7625 0.75
217 1.7875 0.375
217 1.8125 0.75
217 1.8375 0.875
217 1.8625 0.625
217 1.8875 0.625
217 1.9125 0.25
217 1.9375 0.5
217 1.9625 0.25
217 1.9875 0.125
224 0.0125 0
224 0.0375 0
224 0.0625 0
224 0.0875 0
224 0.1125 0.166666666666667
224 0.1375 4.33333333333333
224 0.1625 19.3333333333333
224 0.1875 45.8333333333333
224 0.2125 76
224 0.2375 122.166666666667
224 0.2625 179
224 0.2875 192.166666666667
224 0.3125 143.333333333333
224 0.3375 78.3333333333333
224 0.3625 23.3333333333333
224 0.3875 7.33333333333333
224 0.4125 4.5
224 0.4375 5.33333333333333
224 0.4625 7.16666666666667
224 0.4875 7.5
224 0.5125 4.66666666666667
224 0.5375 5
224 0.5625 5
224 0.5875 6.5
224 0.6125 5.66666666666667
224 0.6375 5.16666666666667
224 0.6625 7.33333333333333
224 0.6875 4.83333333333333
224 0.7125 4.83333333333333
224 0.7375 5.66666666666667
224 0.7625 4.83333333333333
224 0.7875 3.66666666666667
224 0.8125 4
224 0.8375 3.5
224 0.8625 4.16666666666667
224 0.8875 3.5
224 0.9125 3.66666666666667
224 0.9375 3.5
224 0.9625 3.66666666666667
224 0.9875 7
224 1.0125 5.66666666666667
224 1.0375 6.66666666666667
224 1.0625 9
224 1.0875 9.83333333333333
224 1.1125 11.1666666666667
224 1.1375 9.83333333333333
224 1.1625 13.3333333333333
224 1.1875 15
224 1.2125 13.6666666666667
224 1.2375 11.6666666666667
224 1.2625 8.5
224 1.2875 8.66666666666667
224 1.3125 8.33333333333333
224 1.3375 8
224 1.3625 7.16666666666667
224 1.3875 4
224 1.4125 2
224 1.4375 1.66666666666667
224 1.4625 1.16666666666667
224 1.4875 1.5
224 1.5125 0.166666666666667
224 1.5375 1.16666666666667
224 1.5625 1
224 1.5875 1.16666666666667
224 1.6125 0.666666666666667
224 1.6375 0.666666666666667
224 1.6625 1.5
224 1.6875 1.16666666666667
224 1.7125 0.833333333333333
224 1.7375 1.83333333333333
224 1.7625 0
224 1.7875 1.16666666666667
224 1.8125 0.666666666666667
224 1.8375 0.666666666666667
224 1.8625 0.5
224 1.8875 0
224 1.9125 0
224 1.9375 0.166666666666667
224 1.9625 0.166666666666667
224 1.9875 0.166666666666667
231 0.0125 0
231 0.0375 0
231 0.0625 0
231 0.0875 0
231 0.1125 0.1
231 0.1375 3.1
231 0.1625 14.6
231 0.1875 38
231 0.2125 77.2
231 0.2375 119.4
231 0.2625 144.7
231 0.2875 144.5
231 0.3125 99.8
231 0.3375 50
231 0.3625 17.5
231 0.3875 7.7
231 0.4125 5.7
231 0.4375 4.8
231 0.4625 3.9
231 0.4875 4.2
231 0.5125 4.9
231 0.5375 4.5
231 0.5625 4
231 0.5875 4.8
231 0.6125 5
231 0.6375 5.4
231 0.6625 5.2
231 0.6875 3.5
231 0.7125 5.3
231 0.7375 5.8
231 0.7625 5.1
231 0.7875 6.1
231 0.8125 5.8
231 0.8375 4.7
231 0.8625 4.1
231 0.8875 4.2
231 0.9125 4.5
231 0.9375 4.4
231 0.9625 5.1
231 0.9875 4.9
231 1.0125 5.5
231 1.0375 3.9
231 1.0625 5.6
231 1.0875 9
231 1.1125 7.6
231 1.1375 10.9
231 1.1625 14.1
231 1.1875 11.8
231 1.2125 9.5
231 1.2375 10.8
231 1.2625 10.7
231 1.2875 10.4
231 1.3125 7.9
231 1.3375 6.6
231 1.3625 6.3
231 1.3875 4.9
231 1.4125 2.8
231 1.4375 2.6
231 1.4625 1.6
231 1.4875 1.3
231 1.5125 1.4
231 1.5375 1.9
231 1.5625 1
231 1.5875 1
231 1.6125 0.7
231 1.6375 0.6
231 1.6625 1.1
231 1.6875 0.7
231 1.7125 0.7
231 1.7375 0.9
231 1.7625 0.9
231 1.7875 0.2
231 1.8125 0.3
231 1.8375 0.3
231 1.8625 0.6
231 1.8875 0.3
231 1.9125 0.2
231 1.9375 0.4
231 1.9625 0.3
231 1.9875 0.1
238 0.0125 0
238 0.0375 0
238 0.0625 0
238 0.0875 0
238 0.1125 0
238 0.1375 3.6
238 0.1625 15.8
238 0.1875 44.4
238 0.2125 102
238 0.2375 163.6
238 0.2625 201.2
238 0.2875 197.2
238 0.3125 117.4
238 0.3375 43
238 0.3625 11
238 0.3875 5.4
238 0.4125 3.6
238 0.4375 6
238 0.4625 5.2
238 0.4875 6.2
238 0.5125 5
238 0.5375 4.6
238 0.5625 4.4
238 0.5875 5.4
238 0.6125 5.6
238 0.6375 6.4
238 0.6625 7.4
238 0.6875 5.6
238 0.7125 5.8
238 0.7375 6.8
238 0.7625 6
238 0.7875 6.4
238 0.8125 6.4
238 0.8375 3.4
238 0.8625 3.8
238 0.8875 4.8
238 0.9125 4.4
238 0.9375 5.8
238 0.9625 5.6
238 0.9875 5.2
238 1.0125 5.6
238 1.0375 9.4
238 1.0625 9
238 1.0875 12.6
238 1.1125 11.8
238 1.1375 11.2
238 1.1625 13.6
238 1.1875 13.4
238 1.2125 11.4
238 1.2375 9.8
238 1.2625 7.6
238 1.2875 5.4
238 1.3125 3.8
238 1.3375 3
238 1.3625 1.6
238 1.3875 1.2
238 1.4125 2
238 1.4375 1.4
238 1.4625 1
238 1.4875 0
238 1.5125 0.4
238 1.5375 1.2
238 1.5625 1
238 1.5875 1.4
238 1.6125 0.6
238 1.6375 0.6
238 1.6625 1
238 1.6875 0.4
238 1.7125 0.6
238 1.7375 1
238 1.7625 0.4
238 1.7875 0.2
238 1.8125 0.4
238 1.8375 0
238 1.8625 0
238 1.8875 0.2
238 1.9125 0
238 1.9375 0.4
238 1.9625 0
238 1.9875 0.2
246 0.0125 0
246 0.0375 0
246 0.0625 0
246 0.0875 0
246 0.1125 0
246 0.1375 1.6
246 0.1625 11.2
246 0.1875 28.6
246 0.2125 56.6
246 0.2375 88.4
246 0.2625 146.4
246 0.2875 160.6
246 0.3125 124
246 0.3375 62.2
246 0.3625 27
246 0.3875 9.8
246 0.4125 3.6
246 0.4375 1.8
246 0.4625 3
246 0.4875 3
246 0.5125 4.6
246 0.5375 3.2
246 0.5625 2.8
246 0.5875 3
246 0.6125 3
246 0.6375 3.6
246 0.6625 4.4
246 0.6875 7.6
246 0.7125 5.6
246 0.7375 7.6
246 0.7625 5.6
246 0.7875 5
246 0.8125 5.8
246 0.8375 6
246 0.8625 5.6
246 0.8875 6.6
246 0.9125 7
246 0.9375 4.4
246 0.9625 4.2
246 0.9875 5.8
246 1.0125 6.2
246 1.0375 6.8
246 1.0625 8.6
246 1.0875 7.2
246 1.1125 9.4
246 1.1375 9.8
246 1.1625 10.6
246 1.1875 12.2
246 1.2125 10
246 1.2375 10.4
246 1.2625 14.4
246 1.2875 10.8
246 1.3125 8.4
246 1.3375 8.2
246 1.3625 6
246 1.3875 5
246 1.4125 4.2
246 1.4375 2.8
246 1.4625 1
246 1.4875 2.6
246 1.5125 1.4
246 1.5375 1.8
246 1.5625 1
246 1.5875 0.6
246 1.6125 0.8
246 1.6375 1.2
246 1.6625 0.8
246 1.6875 1
246 1.7125 0.8
246 1.7375 0.8
246 1.7625 1
246 1.7875 0.6
246 1.8125 0
246 1.8375 0
246 1.8625 0.2
246 1.8875 0
246 1.9125 1.2
246 1.9375 0.4
246 1.9625 0.4
246 1.9875 0.6
267 0.0125 0
267 0.0375 0
267 0.0625 0
267 0.0875 0
267 0.1125 0.2
267 0.1375 3.4
267 0.1625 9.2
267 0.1875 23.6
267 0.2125 37.2
267 0.2375 68
267 0.2625 93.4
267 0.2875 142
267 0.3125 210.4
267 0.3375 219.6
267 0.3625 128
267 0.3875 35.6
267 0.4125 8.6
267 0.4375 4
267 0.4625 4.6
267 0.4875 3.8
267 0.5125 4.4
267 0.5375 2.2
267 0.5625 1.6
267 0.5875 2.4
267 0.6125 2.6
267 0.6375 1.6
267 0.6625 2.8
267 0.6875 1.8
267 0.7125 1.4
267 0.7375 1.8
267 0.7625 3.6
267 0.7875 5
267 0.8125 4.4
267 0.8375 5.6
267 0.8625 5.4
267 0.8875 5.6
267 0.9125 5.4
267 0.9375 6.6
267 0.9625 6.8
267 0.9875 6.6
267 1.0125 5.6
267 1.0375 6.6
267 1.0625 5.4
267 1.0875 6.8
267 1.1125 5.6
267 1.1375 6.8
267 1.1625 9
267 1.1875 9.2
267 1.2125 9
267 1.2375 11.2
267 1.2625 10
267 1.2875 11.2
267 1.3125 13.2
267 1.3375 11
267 1.3625 11.2
267 1.3875 10
267 1.4125 7.8
267 1.4375 6
267 1.4625 3
267 1.4875 5.2
267 1.5125 3
267 1.5375 1.6
267 1.5625 2
267 1.5875 1
267 1.6125 1
267 1.6375 2
267 1.6625 1
267 1.6875 1.8
267 1.7125 1.4
267 1.7375 1.2
267 1.7625 2
267 1.7875 0.4
267 1.8125 0.4
267 1.8375 0.8
267 1.8625 0.4
267 1.8875 1
267 1.9125 0.6
267 1.9375 0
267 1.9625 0.4
267 1.9875 0.4
274 0.0125 0
274 0.0375 0
274 0.0625 0
274 0.0875 0
274 0.1125 0
274 0.1375 2.55555555555556
274 0.1625 11.7777777777778
274 0.1875 34.8888888888889
274 0.2125 64.3333333333333
274 0.2375 84.1111111111111
274 0.2625 88.6666666666667
274 0.2875 80
274 0.3125 51.1111111111111
274 0.3375 22.8888888888889
274 0.3625 7.44444444444444
274 0.3875 4.77777777777778
274 0.4125 2.33333333333333
274 0.4375 2.22222222222222
274 0.4625 2.77777777777778
274 0.4875 1.44444444444444
274 0.5125 1.11111111111111
274 0.5375 1.66666666666667
274 0.5625 1.66666666666667
274 0.5875 2.11111111111111
274 0.6125 2.11111111111111
274 0.6375 1.11111111111111
274 0.6625 2.33333333333333
274 0.6875 2.55555555555556
274 0.7125 2.55555555555556
274 0.7375 2.44444444444444
274 0.7625 3.33333333333333
274 0.7875 2.88888888888889
274 0.8125 4.11111111111111
274 0.8375 3.11111111111111
274 0.8625 4.22222222222222
274 0.8875 4.66666666666667
274 0.9125 4.88888888888889
274 0.9375 4.66666666666667
274 0.9625 6.22222222222222
274 0.9875 4.66666666666667
274 1.0125 6.66666666666667
274 1.0375 6.11111111111111
274 1.0625 8.55555555555556
274 1.0875 6.44444444444444
274 1.1125 7.66666666666667
274 1.1375 7.88888888888889
274 1.1625 9.66666666666667
274 1.1875 13.4444444444444
274 1.2125 12.4444444444444
274 1.2375 10
274 1.2625 12.5555555555556
274 1.2875 10.3333333333333
274 1.3125 9.55555555555556
274 1.3375 7.77777777777778
274 1.3625 7.22222222222222
274 1.3875 7.77777777777778
274 1.4125 4
274 1.4375 3.77777777777778
274 1.4625 4.44444444444444
274 1.4875 2.88888888888889
274 1.5125 2.33333333333333
274 1.5375 2.11111111111111
274 1.5625 0.777777777777778
274 1.5875 1.44444444444444
274 1.6125 1.11111111111111
274 1.6375 0.666666666666667
274 1.6625 0.888888888888889
274 1.6875 1.33333333333333
274 1.7125 1.33333333333333
274 1.7375 0.666666666666667
274 1.7625 1.11111111111111
274 1.7875 0.666666666666667
274 1.8125 1.33333333333333
274 1.8375 0.666666666666667
274 1.8625 0.444444444444444
274 1.8875 0.666666666666667
274 1.9125 0.444444444444444
274 1.9375 0.333333333333333
274 1.9625 0.333333333333333
274 1.9875 0.222222222222222
281 0.0125 0
281 0.0375 0
281 0.0625 0
281 0.0875 0
281 0.1125 0
281 0.1375 2.71428571428571
281 0.1625 9.14285714285714
281 0.1875 23.7142857142857
281 0.2125 53
281 0.2375 90.2857142857143
281 0.2625 126.142857142857
281 0.2875 166.285714285714
281 0.3125 156.428571428571
281 0.3375 95.5714285714286
281 0.3625 41.8571428571429
281 0.3875 17.1428571428571
281 0.4125 3
281 0.4375 3.42857142857143
281 0.4625 2.85714285714286
281 0.4875 2.28571428571429
281 0.5125 1.57142857142857
281 0.5375 1.57142857142857
281 0.5625 2
281 0.5875 1.57142857142857
281 0.6125 2.28571428571429
281 0.6375 2.14285714285714
281 0.6625 2.57142857142857
281 0.6875 3.14285714285714
281 0.7125 1.57142857142857
281 0.7375 2.57142857142857
281 0.7625 3.28571428571429
281 0.7875 4
281 0.8125 2.85714285714286
281 0.8375 2.71428571428571
281 0.8625 4.57142857142857
281 0.8875 5.42857142857143
281 0.9125 5.28571428571429
281 0.9375 7
281 0.9625 5.57142857142857
281 0.9875 4.71428571428571
281 1.0125 6.14285714285714
281 1.0375 6.57142857142857
281 1.0625 6.85714285714286
281 1.0875 8.14285714285714
281 1.1125 6.28571428571429
281 1.1375 6.71428571428571
281 1.1625 8.71428571428571
281 1.1875 11.1428571428571
281 1.2125 11
281 1.2375 10.7142857142857
281 1.2625 11.1428571428571
281 1.2875 12.8571428571429
281 1.3125 13.7142857142857
281 1.3375 12
281 1.3625 8.71428571428571
281 1.3875 7.14285714285714
281 1.4125 6
281 1.4375 5
281 1.4625 4
281 1.4875 1.85714285714286
281 1.5125 1.71428571428571
281 1.5375 1.42857142857143
281 1.5625 1.57142857142857
281 1.5875 1.85714285714286
281 1.6125 2.85714285714286
281 1.6375 1.71428571428571
281 1.6625 0.714285714285714
281 1.6875 1.42857142857143
281 1.7125 0.428571428571429
281 1.7375 0.428571428571429
281 1.7625 0.571428571428571
281 1.7875 1
281 1.8125 0.571428571428571
281 1.8375 0.714285714285714
281 1.8625 0.428571428571429
281 1.8875 0.571428571428571
281 1.9125 1
281 1.9375 0.285714285714286
281 1.9625 0.428571428571429
281 1.9875 0
288 0.0125 0
288 0.0375 0
288 0.0625 0
288 0.0875 0
288 0.1125 0.777777777777778
288 0.1375 8.33333333333333
288 0.1625 14.4444444444444
288 0.1875 21.2222222222222
288 0.2125 35.3333333333333
288 0.2375 42.1111111111111
288 0.2625 72.5555555555556
288 0.2875 127.666666666667
288 0.3125 185.222222222222
288 0.3375 219
288 0.3625 160
288 0.3875 69.4444444444444
288 0.4125 17.5555555555556
288 0.4375 5.33333333333333
288 0.4625 3.11111111111111
288 0.4875 4.22222222222222
288 0.5125 2.44444444444444
288 0.5375 3
288 0.5625 2.77777777777778
288 0.5875 1.88888888888889
288 0.6125 1.77777777777778
288 0.6375 1.66666666666667
288 0.6625 2.66666666666667
288 0.6875 1.88888888888889
288 0.7125 2.11111111111111
288 0.7375 2.22222222222222
288 0.7625 2.11111111111111
288 0.7875 3.66666666666667
288 0.8125 2.11111111111111
288 0.8375 2.55555555555556
288 0.8625 3.11111111111111
288 0.8875 4.22222222222222
288 0.9125 4.55555555555556
288 0.9375 5.55555555555556
288 0.9625 4.88888888888889
288 0.9875 6.11111111111111
288 1.0125 5
288 1.0375 5.77777777777778
288 1.0625 6.33333333333333
288 1.0875 7.55555555555556
288 1.1125 7.55555555555556
288 1.1375 5.44444444444444
288 1.1625 7.55555555555556
288 1.1875 6.77777777777778
288 1.2125 9
288 1.2375 10.4444444444444
288 1.2625 11.2222222222222
288 1.2875 9.33333333333333
288 1.3125 10.7777777777778
288 1.3375 10.8888888888889
288 1.3625 10.3333333333333
288 1.3875 10.8888888888889
288 1.4125 8.44444444444444
288 1.4375 5.11111111111111
288 1.4625 5
288 1.4875 3.33333333333333
288 1.5125 1.77777777777778
288 1.5375 3.44444444444444
288 1.5625 1.44444444444444
288 1.5875 1.66666666666667
288 1.6125 1.11111111111111
288 1.6375 1.11111111111111
288 1.6625 2.33333333333333
288 1.6875 1.33333333333333
288 1.7125 0.888888888888889
288 1.7375 0.777777777777778
288 1.7625 1
288 1.7875 0.333333333333333
288 1.8125 0.333333333333333
288 1.8375 0.444444444444444
288 1.8625 0.333333333333333
288 1.8875 0.222222222222222
288 1.9125 0.777777777777778
288 1.9375 0.777777777777778
288 1.9625 0.444444444444444
288 1.9875 0.333333333333333
295 0.0125 0
295 0.0375 0
295 0.0625 0
295 0.0875 0
295 0.1125 0.125
295 0.1375 6.375
295 0.1625 15.5
295 0.1875 27.5
295 0.2125 46.125
295 0.2375 77.75
295 0.2625 121.125
295 0.2875 186.125
295 0.3125 224.75
295 0.3375 187.125
295 0.3625 102.375
295 0.3875 36.125
295 0.4125 9.875
295 0.4375 4
295 0.4625 3.25
295 0.4875 2.375
295 0.5125 3.25
295 0.5375 2
295 0.5625 1.75
295 0.5875 1.25
295 0.6125 1.25
295 0.6375 1.375
295 0.6625 2.875
295 0.6875 1.25
295 0.7125 2
295 0.7375 2.5
295 0.7625 1.5
295 0.7875 2.25
295 0.8125 2.375
295 0.8375 3.625
295 0.8625 3.875
295 0.8875 4
295 0.9125 4.125
295 0.9375 4.125
295 0.9625 5.25
295 0.9875 6
295 1.0125 5.375
295 1.0375 7.125
295 1.0625 6
295 1.0875 9.125
295 1.1125 7
295 1.1375 7.125
295 1.1625 8.25
295 1.1875 8.875
295 1.2125 12.875
295 1.2375 10.25
295 1.2625 12
295 1.2875 11.625
295 1.3125 12.125
295 1.3375 8.5
295 1.3625 10.75
295 1.3875 12
295 1.4125 9.25
295 1.4375 7.125
295 1.4625 7.25
295 1.4875 4.5
295 1.5125 4.5
295 1.5375 1.875
295 1.5625 1.375
295 1.5875 1.125
295 1.6125 1.25
295 1.6375 1.625
295 1.6625 1.875
295 1.6875 0.75
295 1.7125 1.625
295 1.7375 1.125
295 1.7625 0.5
295 1.7875 0.375
295 1.8125 0.25
295 1.8375 0.125
295 1.8625 0.375
295 1.8875 0.5
295 1.9125 0.5
295 1.9375 0.125
295 1.9625 0.75
295 1.9875 0.625
302 0.0125 0
302 0.0375 0
302 0.0625 0
302 0.0875 0
302 0.1125 0
302 0.1375 4
302 0.1625 14.625
302 0.1875 33.25
302 0.2125 59.875
302 0.2375 88.25
302 0.2625 146.125
302 0.2875 194.875
302 0.3125 201.375
302 0.3375 124.875
302 0.3625 64.875
302 0.3875 18.125
302 0.4125 7.875
302 0.4375 3.875
302 0.4625 4.25
302 0.4875 2.75
302 0.5125 2.375
302 0.5375 2
302 0.5625 2.25
302 0.5875 1.25
302 0.6125 1.25
302 0.6375 0.875
302 0.6625 1.625
302 0.6875 0.625
302 0.7125 1.125
302 0.7375 1.25
302 0.7625 1.5
302 0.7875 2.875
302 0.8125 2
302 0.8375 2.25
302 0.8625 2.25
302 0.8875 3.75
302 0.9125 3.5
302 0.9375 4.375
302 0.9625 3.25
302 0.9875 5.375
302 1.0125 6.375
302 1.0375 5
302 1.0625 7.25
302 1.0875 8.375
302 1.1125 8
302 1.1375 7
302 1.1625 6.875
302 1.1875 9.75
302 1.2125 10.125
302 1.2375 11.625
302 1.2625 11.75
302 1.2875 13.25
302 1.3125 10.75
302 1.3375 10.375
302 1.3625 8.75
302 1.3875 11.25
302 1.4125 8.75
302 1.4375 5.25
302 1.4625 5.75
302 1.4875 4.125
302 1.5125 5
302 1.5375 2.5
302 1.5625 2.75
302 1.5875 3
302 1.6125 1.875
302 1.6375 0.75
302 1.6625 0.875
302 1.6875 1.25
302 1.7125 0.375
302 1.7375 0.375
302 1.7625 0.125
302 1.7875 0.25
302 1.8125 0.375
302 1.8375 0.375
302 1.8625 0.25
302 1.8875 0.25
302 1.9125 0.5
302 1.9375 0.75
302 1.9625 0.125
302 1.9875 0.5
323 0.0125 0
323 0.0375 0
323 0.0625 0
323 0.0875 0
323 0.1125 0.166666666666667
323 0.1375 6.16666666666667
323 0.1625 26.3333333333333
323 0.1875 56.5
323 0.2125 121.5
323 0.2375 185.833333333333
323 0.2625 236
323 0.2875 264.166666666667
323 0.3125 215.666666666667
323 0.3375 133
323 0.3625 63
323 0.3875 20.1666666666667
323 0.4125 7.33333333333333
323 0.4375 5.5
323 0.4625 3.33333333333333
323 0.4875 4.5
323 0.5125 2.83333333333333
323 0.5375 1.66666666666667
323 0.5625 1.5
323 0.5875 0.833333333333333
323 0.6125 1.5
323 0.6375 1.16666666666667
323 0.6625 1
323 0.6875 0.5
323 0.7125 1.83333333333333
323 0.7375 1.16666666666667
323 0.7625 1
323 0.7875 2.66666666666667
323 0.8125 2.33333333333333
323 0.8375 2.5
323 0.8625 4
323 0.8875 5.66666666666667
323 0.9125 4
323 0.9375 5
323 0.9625 6.5
323 0.9875 7.16666666666667
323 1.0125 6.83333333333333
323 1.0375 9.33333333333333
323 1.0625 9
323 1.0875 10.6666666666667
323 1.1125 11.8333333333333
323 1.1375 12.3333333333333
323 1.1625 14.1666666666667
323 1.1875 12
323 1.2125 14.6666666666667
323 1.2375 14
323 1.2625 12.5
323 1.2875 12.3333333333333
323 1.3125 9.83333333333333
323 1.3375 7.83333333333333
323 1.3625 8.83333333333333
323 1.3875 6
323 1.4125 5.83333333333333
323 1.4375 5.33333333333333
323 1.4625 2.33333333333333
323 1.4875 4.16666666666667
323 1.5125 3.33333333333333
323 1.5375 2
323 1.5625 1.33333333333333
323 1.5875 1.5
323 1.6125 0.5
323 1.6375 0
323 1.6625 1.5
323 1.6875 1.5
323 1.7125 0.5
323 1.7375 0.5
323 1.7625 0.5
323 1.7875 0.166666666666667
323 1.8125 0.333333333333333
323 1.8375 0.5
323 1.8625 0.666666666666667
323 1.8875 0.5
323 1.9125 0
323 1.9375 0.333333333333333
323 1.9625 0
323 1.9875 0
330 0.0125 0
330 0.0375 0
330 0.0625 0
330 0.0875 0
330 0.1125 0
330 0.1375 7.25
330 0.1625 35.25
330 0.1875 80.25
330 0.2125 135.5
330 0.2375 197
330 0.2625 234
330 0.2875 258
330 0.3125 205
330 0.3375 128.75
330 0.3625 42.75
330 0.3875 14.75
330 0.4125 7.75
330 0.4375 3
330 0.4625 1.5
330 0.4875 3
330 0.5125 2
330 0.5375 1.25
330 0.5625 1
330 0.5875 0.25
330 0.6125 1
330 0.6375 0.75
330 0.6625 0.75
330 0.6875 1.25
330 0.7125 1.5
330 0.7375 0.5
330 0.7625 1.5
330 0.7875 1
330 0.8125 2.5
330 0.8375 0.75
330 0.8625 2.25
330 0.8875 2
330 0.9125 5.5
330 0.9375 5
330 0.9625 6.25
330 0.9875 6
330 1.0125 8
330 1.0375 9.5
330 1.0625 10.75
330 1.0875 9
330 1.1125 9
330 1.1375 8.5
330 1.1625 13
330 1.1875 12.75
330 1.2125 14
330 1.2375 12.25
330 1.2625 11
330 1.2875 10
330 1.3125 11.75
330 1.3375 11
330 1.3625 9.75
330 1.3875 7.75
330 1.4125 6.25
330 1.4375 5
330 1.4625 4.25
330 1.4875 3.25
330 1.5125 4.25
330 1.5375 2.75
330 1.5625 1.75
330 1.5875 2
330 1.6125 1.25
330 1.6375 0.5
330 1.6625 0
330 1.6875 0.25
330 1.7125 0.5
330 1.7375 1.75
330 1.7625 1
330 1.7875 0.25
330 1.8125 0.5
330 1.8375 0.5
330 1.8625 0.25
330 1.8875 0.5
330 1.9125 0
330 1.9375 0.25
330 1.9625 0.25
330 1.9875 0.5
337 0.0125 0
337 0.0375 0
337 0.0625 0
337 0.0875 0
337 0.1125 0
337 0.1375 3.8
337 0.1625 16.6
337 0.1875 49.4
337 0.2125 96.6
337 0.2375 140.4
337 0.2625 157.6
337 0.2875 162.8
337 0.3125 116.8
337 0.3375 68.4
337 0.3625 26.8
337 0.3875 10.4
337 0.4125 4.8
337 0.4375 5.4
337 0.4625 2.2
337 0.4875 1.8
337 0.5125 2.2
337 0.5375 2
337 0.5625 2
337 0.5875 1.6
337 0.6125 2.8
337 0.6375 0.6
337 0.6625 0.6
337 0.6875 1.2
337 0.7125 1.4
337 0.7375 2
337 0.7625 0.6
337 0.7875 2.4
337 0.8125 1
337 0.8375 1.8
337 0.8625 2.8
337 0.8875 2.8
337 0.9125 2.4
337 0.9375 5.4
337 0.9625 6.2
337 0.9875 7.4
337 1.0125 6
337 1.0375 8.6
337 1.0625 8.4
337 1.0875 12.6
337 1.1125 9.4
337 1.1375 9.8
337 1.1625 14.8
337 1.1875 12.6
337 1.2125 16.2
337 1.2375 14.8
337 1.2625 10.4
337 1.2875 11.6
337 1.3125 10.8
337 1.3375 11
337 1.3625 6.8
337 1.3875 6.4
337 1.4125 4
337 1.4375 6.2
337 1.4625 6
337 1.4875 2.2
337 1.5125 1.6
337 1.5375 3
337 1.5625 1.8
337 1.5875 2
337 1.6125 1.8
337 1.6375 1.2
337 1.6625 0.8
337 1.6875 1.4
337 1.7125 0.8
337 1.7375 0.6
337 1.7625 0.6
337 1.7875 0.2
337 1.8125 0.8
337 1.8375 1
337 1.8625 0.4
337 1.8875 0.6
337 1.9125 0.4
337 1.9375 0.2
337 1.9625 0.2
337 1.9875 0
344 0.0125 0
344 0.0375 0
344 0.0625 0
344 0.0875 0
344 0.1125 0.5
344 0.1375 7.66666666666667
344 0.1625 30
344 0.1875 70.8333333333333
344 0.2125 111.5
344 0.2375 150.166666666667
344 0.2625 183.333333333333
344 0.2875 188.5
344 0.3125 136.833333333333
344 0.3375 78.6666666666667
344 0.3625 36
344 0.3875 13.5
344 0.4125 8
344 0.4375 4
344 0.4625 3.5
344 0.4875 2.83333333333333
344 0.5125 1.83333333333333
344 0.5375 2.5
344 0.5625 1.66666666666667
344 0.5875 2.33333333333333
344 0.6125 1
344 0.6375 1.33333333333333
344 0.6625 1
344 0.6875 0.666666666666667
344 0.7125 0.833333333333333
344 0.7375 0.666666666666667
344 0.7625 1.83333333333333
344 0.7875 2.33333333333333
344 0.8125 1.33333333333333
344 0.8375 1.83333333333333
344 0.8625 2.16666666666667
344 0.8875 0.666666666666667
344 0.9125 1.16666666666667
344 0.9375 3
344 0.9625 3.5
344 0.9875 4.5
344 1.0125 5.66666666666667
344 1.0375 6.5
344 1.0625 7.16666666666667
344 1.0875 10.1666666666667
344 1.1125 9
344 1.1375 11.8333333333333
344 1.1625 11.3333333333333
344 1.1875 12
344 1.2125 14.3333333333333
344 1.2375 15.1666666666667
344 1.2625 12.8333333333333
344 1.2875 11.3333333333333
344 1.3125 12.5
344 1.3375 13.1666666666667
344 1.3625 10
344 1.3875 9.33333333333333
344 1.4125 7.5
344 1.4375 5.66666666666667
344 1.4625 3.83333333333333
344 1.4875 3.83333333333333
344 1.5125 3.83333333333333
344 1.5375 2.16666666666667
344 1.5625 1.83333333333333
344 1.5875 2.33333333333333
344 1.6125 0.5
344 1.6375 0.833333333333333
344 1.6625 0.666666666666667
344 1.6875 0.833333333333333
344 1.7125 1.16666666666667
344 1.7375 1.16666666666667
344 1.7625 0.5
344 1.7875 0.333333333333333
344 1.8125 0.333333333333333
344 1.8375 0.333333333333333
344 1.8625 0.333333333333333
344 1.8875 0.5
344 1.9125 0.666666666666667
344 1.9375 0.5
344 1.9625 0.333333333333333
344 1.9875 0.166666666666667
351 0.0125 0
351 0.0375 0
351 0.0625 0
351 0.0875 0
351 0.1125 1.28571428571429
351 0.1375 9.71428571428571
351 0.1625 21.8571428571429
351 0.1875 35
351 0.2125 45.4285714285714
351 0.2375 63.1428571428571
351 0.2625 115.285714285714
351 0.2875 160.714285714286
351 0.3125 229.714285714286
351 0.3375 229.285714285714
351 0.3625 175.428571428571
351 0.3875 81.1428571428571
351 0.4125 31.7142857142857
351 0.4375 13.8571428571429
351 0.4625 10.5714285714286
351 0.4875 7.28571428571429
351 0.5125 4
351 0.5375 4.42857142857143
351 0.5625 3.57142857142857
