"x" "y" "z"
50 53 110
51 53 110
52 53 109
53 53 108
54 53 107
55 53 106
56 53 105
57 53 105
58 53 105
59 53 104
60 53 104
61 53 104
62 53 103
63 53 103
64 53 103
65 53 101
66 53 100
67 53 100
68 53 99
69 53 99
70 53 98
71 53 97
72 53 96
73 53 96
74 53 96
75 53 96
76 53 96
77 53 96
78 53 96
79 53 96
80 53 96
81 53 95
82 53 95
83 53 94
84 53 94
85 53 94
86 53 94
0 54 106
1 54 107
2 54 107
3 54 108
4 54 108
5 54 108
6 54 109
7 54 110
8 54 110
9 54 111
10 54 112
11 54 113
12 54 114
13 54 115
14 54 114
15 54 115
16 54 116
17 54 116
18 54 119
19 54 123
20 54 125
21 54 130
22 54 133
23 54 134
24 54 134
25 54 134
26 54 134
27 54 135
28 54 135
29 54 136
30 54 135
31 54 134
32 54 132
33 54 130
34 54 128
35 54 124
36 54 121
37 54 119
38 54 118
39 54 116
40 54 114
41 54 112
42 54 111
43 54 111
44 54 111
45 54 112
46 54 112
47 54 111
48 54 110
49 54 110
50 54 110
51 54 109
52 54 108
53 54 108
54 54 107
55 54 108
56 54 107
57 54 106
58 54 105
59 54 104
60 54 104
61 54 104
62 54 103
63 54 103
64 54 103
65 54 102
66 54 101
67 54 100
68 54 99
69 54 99
70 54 98
71 54 97
72 54 96
73 54 96
74 54 96
75 54 96
76 54 96
77 54 96
78 54 96
79 54 96
80 54 95
81 54 95
82 54 95
83 54 94
84 54 94
85 54 94
86 54 94
0 55 106
1 55 106
2 55 107
3 55 107
4 55 107
5 55 108
6 55 109
7 55 109
8 55 110
9 55 110
10 55 111
11 55 111
12 55 112
13 55 113
14 55 112
15 55 111
16 55 111
17 55 112
18 55 115
19 55 118
20 55 118
21 55 119
22 55 126
23 55 128
24 55 128
25 55 127
26 55 128
27 55 128
28 55 129
29 55 130
30 55 129
31 55 128
32 55 127
33 55 125
34 55 122
35 55 120
36 55 118
37 55 117
38 55 115
39 55 114
40 55 112
41 55 110
42 55 110
43 55 110
44 55 110
45 55 110
46 55 111
47 55 110
48 55 110
49 55 110
50 55 109
51 55 109
52 55 108
53 55 107
54 55 106
55 55 105
56 55 105
57 55 105
58 55 104
59 55 104
60 55 104
61 55 103
62 55 103
63 55 102
64 55 102
65 55 102
66 55 101
67 55 100
68 55 99
69 55 99
70 55 98
71 55 97
72 55 96
73 55 96
74 55 96
75 55 96
76 55 96
77 55 96
78 55 96
79 55 96
80 55 95
81 55 95
82 55 94
83 55 94
84 55 94
85 55 94
86 55 94
0 56 105
1 56 106
2 56 106
3 56 107
4 56 107
5 56 108
6 56 108
7 56 109
8 56 109
9 56 110
10 56 110
11 56 110
12 56 110
13 56 111
14 56 110
15 56 110
16 56 110
17 56 110
18 56 111
19 56 114
20 56 115
21 56 116
22 56 121
23 56 121
24 56 121
25 56 121
26 56 121
27 56 122
28 56 123
29 56 124
30 56 124
31 56 123
32 56 121
33 56 119
34 56 118
35 56 117
36 56 115
37 56 114
38 56 112
39 56 111
40 56 110
41 56 110
42 56 110
43 56 110
44 56 110
45 56 110
46 56 109
47 56 109
48 56 108
49 56 109
50 56 107
51 56 107
52 56 106
53 56 106
54 56 105
55 56 105
56 56 104
57 56 104
58 56 104
59 56 104
60 56 103
61 56 103
62 56 102
63 56 102
64 56 102
65 56 101
66 56 100
67 56 100
68 56 99
69 56 99
70 56 98
71 56 97
72 56 96
73 56 96
74 56 96
75 56 96
76 56 96
77 56 96
78 56 96
79 56 96
80 56 95
81 56 95
82 56 94
83 56 94
84 56 94
85 56 94
86 56 94
0 57 105
1 57 105
2 57 106
3 57 106
4 57 107
5 57 107
6 57 108
7 57 108
8 57 109
9 57 109
10 57 109
11 57 109
12 57 109
13 57 110
14 57 110
15 57 110
16 57 110
17 57 110
18 57 110
19 57 110
20 57 111
21 57 112
22 57 115
23 57 115
24 57 115
25 57 115
26 57 115
27 57 116
28 57 116
29 57 117
30 57 119
31 57 118
32 57 117
33 57 116
34 57 114
35 57 113
36 57 112
37 57 110
38 57 110
39 57 110
40 57 110
41 57 110
42 57 110
43 57 109
44 57 109
45 57 108
46 57 107
47 57 106
48 57 106
49 57 106
50 57 106
51 57 106
52 57 105
53 57 105
54 57 105
55 57 104
56 57 104
57 57 104
58 57 103
59 57 103
60 57 103
61 57 102
62 57 102
63 57 102
64 57 101
65 57 100
66 57 100
67 57 99
68 57 99
69 57 98
70 57 97
71 57 97
72 57 96
73 57 96
74 57 96
75 57 96
76 57 96
77 57 96
78 57 96
79 57 96
80 57 95
81 57 95
82 57 94
83 57 94
84 57 94
85 57 94
86 57 94
0 58 104
1 58 105
2 58 105
3 58 106
4 58 106
5 58 107
6 58 107
7 58 108
8 58 108
9 58 108
10 58 108
11 58 108
12 58 108
13 58 108
14 58 108
15 58 108
16 58 108
17 58 108
18 58 108
19 58 108
20 58 110
21 58 110
22 58 110
23 58 110
24 58 110
25 58 110
26 58 110
27 58 111
28 58 113
29 58 115
30 58 116
31 58 115
32 58 113
33 58 112
34 58 110
35 58 110
36 58 110
37 58 110
38 58 110
39 58 110
40 58 109
41 58 108
42 58 108
43 58 108
44 58 108
45 58 107
46 58 106
47 58 105
48 58 105
49 58 105
50 58 105
51 58 105
52 58 105
53 58 104
54 58 104
55 58 104
56 58 104
57 58 103
58 58 103
59 58 103
60 58 102
61 58 102
62 58 102
63 58 101
64 58 100
65 58 100
66 58 100
67 58 99
68 58 99
69 58 98
70 58 97
71 58 97
72 58 96
73 58 96
74 58 96
75 58 96
76 58 96
77 58 96
78 58 96
79 58 96
80 58 95
81 58 95
82 58 94
83 58 94
84 58 94
85 58 94
86 58 94
0 59 104
1 59 104
2 59 105
3 59 105
4 59 106
5 59 106
6 59 107
7 59 107
8 59 107
9 59 107
10 59 107
11 59 107
12 59 107
13 59 106
14 59 106
15 59 106
16 59 106
17 59 106
18 59 106
19 59 108
20 59 108
21 59 108
22 59 106
23 59 106
24 59 108
25 59 109
26 59 110
27 59 110
28 59 112
29 59 112
30 59 113
31 59 112
32 59 111
33 59 110
34 59 110
35 59 110
36 59 110
37 59 109
38 59 109
39 59 109
40 59 108
41 59 107
42 59 107
43 59 107
44 59 107
45 59 106
46 59 106
47 59 105
48 59 104
49 59 104
50 59 104
51 59 104
52 59 104
53 59 104
54 59 104
55 59 103
56 59 103
57 59 103
58 59 103
59 59 102
60 59 102
61 59 101
62 59 101
63 59 100
64 59 100
65 59 100
66 59 100
67 59 99
68 59 99
69 59 98
70 59 97
71 59 97
72 59 96
73 59 96
74 59 96
75 59 96
76 59 96
77 59 96
78 59 96
79 59 95
80 59 95
81 59 95
82 59 94
83 59 94
84 59 94
85 59 94
86 59 94
0 60 103
1 60 104
2 60 104
3 60 105
4 60 105
5 60 106
6 60 106
7 60 106
8 60 107
9 60 107
10 60 106
11 60 106
12 60 105
13 60 105
14 60 104
15 60 104
16 60 104
17 60 104
18 60 105
19 60 107
20 60 107
21 60 106
22 60 105
23 60 105
24 60 107
25 60 108
26 60 109
27 60 110
28 60 110
29 60 110
30 60 110
31 60 110
32 60 110
33 60 109
34 60 109
35 60 109
36 60 109
37 60 109
38 60 109
39 60 108
40 60 107
41 60 107
42 60 107
43 60 107
44 60 106
45 60 106
46 60 105
47 60 104
48 60 104
49 60 104
50 60 104
51 60 104
52 60 104
53 60 104
54 60 103
55 60 103
56 60 103
57 60 103
58 60 102
59 60 102
60 60 101
61 60 101
62 60 100
63 60 100
64 60 100
65 60 100
66 60 100
67 60 99
68 60 98
69 60 97
70 60 97
71 60 96
72 60 96
73 60 96
74 60 96
75 60 96
76 60 96
77 60 96
78 60 95
79 60 95
80 60 95
81 60 94
82 60 94
83 60 94
84 60 94
85 60 94
86 60 94
